file_id,video_path,align_path,text
pbwc8n,C:\Users\sharm\py (1)\proj\lip\data\data\s1\pbwc8n.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\pbwc8n.align,PLACE BLUE WITH C EIGHT NOW
pbwc9s,C:\Users\sharm\py (1)\proj\lip\data\data\s1\pbwc9s.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\pbwc9s.align,PLACE BLUE WITH C NINE SOON
pbwd1a,C:\Users\sharm\py (1)\proj\lip\data\data\s1\pbwd1a.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\pbwd1a.align,PLACE BLUE WITH D ONE AGAIN
pbwdzp,C:\Users\sharm\py (1)\proj\lip\data\data\s1\pbwdzp.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\pbwdzp.align,PLACE BLUE WITH D ZERO PLEASE
pbwj2n,C:\Users\sharm\py (1)\proj\lip\data\data\s1\pbwj2n.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\pbwj2n.align,PLACE BLUE WITH J TWO NOW
pbwj3s,C:\Users\sharm\py (1)\proj\lip\data\data\s1\pbwj3s.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\pbwj3s.align,PLACE BLUE WITH J THREE SOON
pbwj4p,C:\Users\sharm\py (1)\proj\lip\data\data\s1\pbwj4p.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\pbwj4p.align,PLACE BLUE WITH J FOUR PLEASE
pbwj5a,C:\Users\sharm\py (1)\proj\lip\data\data\s1\pbwj5a.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\pbwj5a.align,PLACE BLUE WITH J FIVE AGAIN
pbwp6n,C:\Users\sharm\py (1)\proj\lip\data\data\s1\pbwp6n.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\pbwp6n.align,PLACE BLUE WITH P SIX NOW
pbwp7s,C:\Users\sharm\py (1)\proj\lip\data\data\s1\pbwp7s.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\pbwp7s.align,PLACE BLUE WITH P SEVEN SOON
pbwp8p,C:\Users\sharm\py (1)\proj\lip\data\data\s1\pbwp8p.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\pbwp8p.align,PLACE BLUE WITH P EIGHT PLEASE
pbwp9a,C:\Users\sharm\py (1)\proj\lip\data\data\s1\pbwp9a.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\pbwp9a.align,PLACE BLUE WITH P NINE AGAIN
pbwx1s,C:\Users\sharm\py (1)\proj\lip\data\data\s1\pbwx1s.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\pbwx1s.align,PLACE BLUE WITH X ONE SOON
pbwx2p,C:\Users\sharm\py (1)\proj\lip\data\data\s1\pbwx2p.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\pbwx2p.align,PLACE BLUE WITH X TWO PLEASE
pbwx3a,C:\Users\sharm\py (1)\proj\lip\data\data\s1\pbwx3a.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\pbwx3a.align,PLACE BLUE WITH X THREE AGAIN
pbwxzn,C:\Users\sharm\py (1)\proj\lip\data\data\s1\pbwxzn.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\pbwxzn.align,PLACE BLUE WITH X ZERO NOW
pgad8n,C:\Users\sharm\py (1)\proj\lip\data\data\s1\pgad8n.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\pgad8n.align,PLACE GREEN AT D EIGHT NOW
pgad9s,C:\Users\sharm\py (1)\proj\lip\data\data\s1\pgad9s.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\pgad9s.align,PLACE GREEN AT D NINE SOON
pgae1a,C:\Users\sharm\py (1)\proj\lip\data\data\s1\pgae1a.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\pgae1a.align,PLACE GREEN AT E ONE AGAIN
pgaezp,C:\Users\sharm\py (1)\proj\lip\data\data\s1\pgaezp.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\pgaezp.align,PLACE GREEN AT E ZERO PLEASE
pgak2n,C:\Users\sharm\py (1)\proj\lip\data\data\s1\pgak2n.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\pgak2n.align,PLACE GREEN AT K TWO NOW
pgak3s,C:\Users\sharm\py (1)\proj\lip\data\data\s1\pgak3s.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\pgak3s.align,PLACE GREEN AT K THREE SOON
pgak4p,C:\Users\sharm\py (1)\proj\lip\data\data\s1\pgak4p.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\pgak4p.align,PLACE GREEN AT K FOUR PLEASE
pgak5a,C:\Users\sharm\py (1)\proj\lip\data\data\s1\pgak5a.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\pgak5a.align,PLACE GREEN AT K FIVE AGAIN
pgaq6n,C:\Users\sharm\py (1)\proj\lip\data\data\s1\pgaq6n.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\pgaq6n.align,PLACE GREEN AT Q SIX NOW
pgaq7s,C:\Users\sharm\py (1)\proj\lip\data\data\s1\pgaq7s.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\pgaq7s.align,PLACE GREEN AT Q SEVEN SOON
pgaq8p,C:\Users\sharm\py (1)\proj\lip\data\data\s1\pgaq8p.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\pgaq8p.align,PLACE GREEN AT Q EIGHT PLEASE
pgaq9a,C:\Users\sharm\py (1)\proj\lip\data\data\s1\pgaq9a.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\pgaq9a.align,PLACE GREEN AT Q NINE AGAIN
pgay1s,C:\Users\sharm\py (1)\proj\lip\data\data\s1\pgay1s.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\pgay1s.align,PLACE GREEN AT Y ONE SOON
pgay2p,C:\Users\sharm\py (1)\proj\lip\data\data\s1\pgay2p.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\pgay2p.align,PLACE GREEN AT Y TWO PLEASE
pgay3a,C:\Users\sharm\py (1)\proj\lip\data\data\s1\pgay3a.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\pgay3a.align,PLACE GREEN AT Y THREE AGAIN
pgayzn,C:\Users\sharm\py (1)\proj\lip\data\data\s1\pgayzn.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\pgayzn.align,PLACE GREEN AT Y ZERO NOW
pgbe2n,C:\Users\sharm\py (1)\proj\lip\data\data\s1\pgbe2n.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\pgbe2n.align,PLACE GREEN BY E TWO NOW
pgbe3s,C:\Users\sharm\py (1)\proj\lip\data\data\s1\pgbe3s.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\pgbe3s.align,PLACE GREEN BY E THREE SOON
pgbe4p,C:\Users\sharm\py (1)\proj\lip\data\data\s1\pgbe4p.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\pgbe4p.align,PLACE GREEN BY E FOUR PLEASE
pgbe5a,C:\Users\sharm\py (1)\proj\lip\data\data\s1\pgbe5a.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\pgbe5a.align,PLACE GREEN BY E FIVE AGAIN
pgbk6n,C:\Users\sharm\py (1)\proj\lip\data\data\s1\pgbk6n.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\pgbk6n.align,PLACE GREEN BY K SIX NOW
pgbk7s,C:\Users\sharm\py (1)\proj\lip\data\data\s1\pgbk7s.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\pgbk7s.align,PLACE GREEN BY K SEVEN SOON
pgbk8p,C:\Users\sharm\py (1)\proj\lip\data\data\s1\pgbk8p.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\pgbk8p.align,PLACE GREEN BY K EIGHT PLEASE
pgbk9a,C:\Users\sharm\py (1)\proj\lip\data\data\s1\pgbk9a.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\pgbk9a.align,PLACE GREEN BY K NINE AGAIN
pgbr1s,C:\Users\sharm\py (1)\proj\lip\data\data\s1\pgbr1s.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\pgbr1s.align,PLACE GREEN BY R ONE SOON
pgbr2p,C:\Users\sharm\py (1)\proj\lip\data\data\s1\pgbr2p.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\pgbr2p.align,PLACE GREEN BY R TWO PLEASE
pgbr3a,C:\Users\sharm\py (1)\proj\lip\data\data\s1\pgbr3a.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\pgbr3a.align,PLACE GREEN BY R THREE AGAIN
pgbrzn,C:\Users\sharm\py (1)\proj\lip\data\data\s1\pgbrzn.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\pgbrzn.align,PLACE GREEN BY R ZERO NOW
pgby4n,C:\Users\sharm\py (1)\proj\lip\data\data\s1\pgby4n.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\pgby4n.align,PLACE GREEN BY Y FOUR NOW
pgby5s,C:\Users\sharm\py (1)\proj\lip\data\data\s1\pgby5s.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\pgby5s.align,PLACE GREEN BY Y FIVE SOON
pgby6p,C:\Users\sharm\py (1)\proj\lip\data\data\s1\pgby6p.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\pgby6p.align,PLACE GREEN BY Y SIX PLEASE
pgby7a,C:\Users\sharm\py (1)\proj\lip\data\data\s1\pgby7a.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\pgby7a.align,PLACE GREEN BY Y SEVEN AGAIN
pgid4n,C:\Users\sharm\py (1)\proj\lip\data\data\s1\pgid4n.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\pgid4n.align,PLACE GREEN IN D FOUR NOW
pgid5s,C:\Users\sharm\py (1)\proj\lip\data\data\s1\pgid5s.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\pgid5s.align,PLACE GREEN IN D FIVE SOON
pgid6p,C:\Users\sharm\py (1)\proj\lip\data\data\s1\pgid6p.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\pgid6p.align,PLACE GREEN IN D SIX PLEASE
pgid7a,C:\Users\sharm\py (1)\proj\lip\data\data\s1\pgid7a.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\pgid7a.align,PLACE GREEN IN D SEVEN AGAIN
pgij8n,C:\Users\sharm\py (1)\proj\lip\data\data\s1\pgij8n.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\pgij8n.align,PLACE GREEN IN J EIGHT NOW
pgij9s,C:\Users\sharm\py (1)\proj\lip\data\data\s1\pgij9s.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\pgij9s.align,PLACE GREEN IN J NINE SOON
pgik1a,C:\Users\sharm\py (1)\proj\lip\data\data\s1\pgik1a.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\pgik1a.align,PLACE GREEN IN K ONE AGAIN
pgikzp,C:\Users\sharm\py (1)\proj\lip\data\data\s1\pgikzp.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\pgikzp.align,PLACE GREEN IN K ZERO PLEASE
pgiq2n,C:\Users\sharm\py (1)\proj\lip\data\data\s1\pgiq2n.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\pgiq2n.align,PLACE GREEN IN Q TWO NOW
pgiq3s,C:\Users\sharm\py (1)\proj\lip\data\data\s1\pgiq3s.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\pgiq3s.align,PLACE GREEN IN Q THREE SOON
pgiq4p,C:\Users\sharm\py (1)\proj\lip\data\data\s1\pgiq4p.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\pgiq4p.align,PLACE GREEN IN Q FOUR PLEASE
pgiq5a,C:\Users\sharm\py (1)\proj\lip\data\data\s1\pgiq5a.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\pgiq5a.align,PLACE GREEN IN Q FIVE AGAIN
pgix6n,C:\Users\sharm\py (1)\proj\lip\data\data\s1\pgix6n.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\pgix6n.align,PLACE GREEN IN X SIX NOW
pgix7s,C:\Users\sharm\py (1)\proj\lip\data\data\s1\pgix7s.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\pgix7s.align,PLACE GREEN IN X SEVEN SOON
pgix8p,C:\Users\sharm\py (1)\proj\lip\data\data\s1\pgix8p.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\pgix8p.align,PLACE GREEN IN X EIGHT PLEASE
pgix9a,C:\Users\sharm\py (1)\proj\lip\data\data\s1\pgix9a.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\pgix9a.align,PLACE GREEN IN X NINE AGAIN
pgwe6n,C:\Users\sharm\py (1)\proj\lip\data\data\s1\pgwe6n.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\pgwe6n.align,PLACE GREEN WITH E SIX NOW
pgwe7s,C:\Users\sharm\py (1)\proj\lip\data\data\s1\pgwe7s.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\pgwe7s.align,PLACE GREEN WITH E SEVEN SOON
pgwe8p,C:\Users\sharm\py (1)\proj\lip\data\data\s1\pgwe8p.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\pgwe8p.align,PLACE GREEN WITH E EIGHT PLEASE
pgwe9a,C:\Users\sharm\py (1)\proj\lip\data\data\s1\pgwe9a.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\pgwe9a.align,PLACE GREEN WITH E NINE AGAIN
pgwl1s,C:\Users\sharm\py (1)\proj\lip\data\data\s1\pgwl1s.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\pgwl1s.align,PLACE GREEN WITH L ONE SOON
pgwl2p,C:\Users\sharm\py (1)\proj\lip\data\data\s1\pgwl2p.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\pgwl2p.align,PLACE GREEN WITH L TWO PLEASE
pgwl3a,C:\Users\sharm\py (1)\proj\lip\data\data\s1\pgwl3a.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\pgwl3a.align,PLACE GREEN WITH L THREE AGAIN
pgwlzn,C:\Users\sharm\py (1)\proj\lip\data\data\s1\pgwlzn.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\pgwlzn.align,PLACE GREEN WITH L ZERO NOW
pgwr4n,C:\Users\sharm\py (1)\proj\lip\data\data\s1\pgwr4n.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\pgwr4n.align,PLACE GREEN WITH R FOUR NOW
pgwr5s,C:\Users\sharm\py (1)\proj\lip\data\data\s1\pgwr5s.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\pgwr5s.align,PLACE GREEN WITH R FIVE SOON
pgwr6p,C:\Users\sharm\py (1)\proj\lip\data\data\s1\pgwr6p.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\pgwr6p.align,PLACE GREEN WITH R SIX PLEASE
pgwr7a,C:\Users\sharm\py (1)\proj\lip\data\data\s1\pgwr7a.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\pgwr7a.align,PLACE GREEN WITH R SEVEN AGAIN
pgwy8n,C:\Users\sharm\py (1)\proj\lip\data\data\s1\pgwy8n.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\pgwy8n.align,PLACE GREEN WITH Y EIGHT NOW
pgwy9s,C:\Users\sharm\py (1)\proj\lip\data\data\s1\pgwy9s.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\pgwy9s.align,PLACE GREEN WITH Y NINE SOON
pgwz1a,C:\Users\sharm\py (1)\proj\lip\data\data\s1\pgwz1a.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\pgwz1a.align,PLACE GREEN WITH Z ONE AGAIN
pgwzzp,C:\Users\sharm\py (1)\proj\lip\data\data\s1\pgwzzp.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\pgwzzp.align,PLACE GREEN WITH Z ZERO PLEASE
prac6n,C:\Users\sharm\py (1)\proj\lip\data\data\s1\prac6n.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\prac6n.align,PLACE RED AT C SIX NOW
prac7s,C:\Users\sharm\py (1)\proj\lip\data\data\s1\prac7s.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\prac7s.align,PLACE RED AT C SEVEN SOON
prac8p,C:\Users\sharm\py (1)\proj\lip\data\data\s1\prac8p.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\prac8p.align,PLACE RED AT C EIGHT PLEASE
prac9a,C:\Users\sharm\py (1)\proj\lip\data\data\s1\prac9a.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\prac9a.align,PLACE RED AT C NINE AGAIN
praj1s,C:\Users\sharm\py (1)\proj\lip\data\data\s1\praj1s.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\praj1s.align,PLACE RED AT J ONE SOON
praj2p,C:\Users\sharm\py (1)\proj\lip\data\data\s1\praj2p.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\praj2p.align,PLACE RED AT J TWO PLEASE
praj3a,C:\Users\sharm\py (1)\proj\lip\data\data\s1\praj3a.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\praj3a.align,PLACE RED AT J THREE AGAIN
prajzn,C:\Users\sharm\py (1)\proj\lip\data\data\s1\prajzn.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\prajzn.align,PLACE RED AT J ZERO NOW
prap4n,C:\Users\sharm\py (1)\proj\lip\data\data\s1\prap4n.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\prap4n.align,PLACE RED AT P FOUR NOW
prap5s,C:\Users\sharm\py (1)\proj\lip\data\data\s1\prap5s.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\prap5s.align,PLACE RED AT P FIVE SOON
prap6p,C:\Users\sharm\py (1)\proj\lip\data\data\s1\prap6p.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\prap6p.align,PLACE RED AT P SIX PLEASE
prap7a,C:\Users\sharm\py (1)\proj\lip\data\data\s1\prap7a.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\prap7a.align,PLACE RED AT P SEVEN AGAIN
prav8n,C:\Users\sharm\py (1)\proj\lip\data\data\s1\prav8n.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\prav8n.align,PLACE RED AT V EIGHT NOW
prav9s,C:\Users\sharm\py (1)\proj\lip\data\data\s1\prav9s.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\prav9s.align,PLACE RED AT V NINE SOON
prax1a,C:\Users\sharm\py (1)\proj\lip\data\data\s1\prax1a.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\prax1a.align,PLACE RED AT X ONE AGAIN
praxzp,C:\Users\sharm\py (1)\proj\lip\data\data\s1\praxzp.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\praxzp.align,PLACE RED AT X ZERO PLEASE
prbd1s,C:\Users\sharm\py (1)\proj\lip\data\data\s1\prbd1s.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\prbd1s.align,PLACE RED BY D ONE SOON
prbd2p,C:\Users\sharm\py (1)\proj\lip\data\data\s1\prbd2p.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\prbd2p.align,PLACE RED BY D TWO PLEASE
prbd3a,C:\Users\sharm\py (1)\proj\lip\data\data\s1\prbd3a.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\prbd3a.align,PLACE RED BY D THREE AGAIN
prbdzn,C:\Users\sharm\py (1)\proj\lip\data\data\s1\prbdzn.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\prbdzn.align,PLACE RED BY D ZERO NOW
prbj4n,C:\Users\sharm\py (1)\proj\lip\data\data\s1\prbj4n.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\prbj4n.align,PLACE RED BY J FOUR NOW
prbj5s,C:\Users\sharm\py (1)\proj\lip\data\data\s1\prbj5s.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\prbj5s.align,PLACE RED BY J FIVE SOON
prbj6p,C:\Users\sharm\py (1)\proj\lip\data\data\s1\prbj6p.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\prbj6p.align,PLACE RED BY J SIX PLEASE
prbj7a,C:\Users\sharm\py (1)\proj\lip\data\data\s1\prbj7a.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\prbj7a.align,PLACE RED BY J SEVEN AGAIN
prbp8n,C:\Users\sharm\py (1)\proj\lip\data\data\s1\prbp8n.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\prbp8n.align,PLACE RED BY P EIGHT NOW
prbp9s,C:\Users\sharm\py (1)\proj\lip\data\data\s1\prbp9s.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\prbp9s.align,PLACE RED BY P NINE SOON
prbq1a,C:\Users\sharm\py (1)\proj\lip\data\data\s1\prbq1a.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\prbq1a.align,PLACE RED BY Q ONE AGAIN
prbqzp,C:\Users\sharm\py (1)\proj\lip\data\data\s1\prbqzp.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\prbqzp.align,PLACE RED BY Q ZERO PLEASE
prbx2n,C:\Users\sharm\py (1)\proj\lip\data\data\s1\prbx2n.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\prbx2n.align,PLACE RED BY X TWO NOW
prbx3s,C:\Users\sharm\py (1)\proj\lip\data\data\s1\prbx3s.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\prbx3s.align,PLACE RED BY X THREE SOON
prbx4p,C:\Users\sharm\py (1)\proj\lip\data\data\s1\prbx4p.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\prbx4p.align,PLACE RED BY X FOUR PLEASE
prbx5a,C:\Users\sharm\py (1)\proj\lip\data\data\s1\prbx5a.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\prbx5a.align,PLACE RED BY X FIVE AGAIN
pric2n,C:\Users\sharm\py (1)\proj\lip\data\data\s1\pric2n.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\pric2n.align,PLACE RED IN C TWO NOW
pric3s,C:\Users\sharm\py (1)\proj\lip\data\data\s1\pric3s.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\pric3s.align,PLACE RED IN C THREE SOON
pric4p,C:\Users\sharm\py (1)\proj\lip\data\data\s1\pric4p.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\pric4p.align,PLACE RED IN C FOUR PLEASE
pric5a,C:\Users\sharm\py (1)\proj\lip\data\data\s1\pric5a.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\pric5a.align,PLACE RED IN C FIVE AGAIN
prii6n,C:\Users\sharm\py (1)\proj\lip\data\data\s1\prii6n.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\prii6n.align,PLACE RED IN I SIX NOW
prii7s,C:\Users\sharm\py (1)\proj\lip\data\data\s1\prii7s.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\prii7s.align,PLACE RED IN I SEVEN SOON
prii8p,C:\Users\sharm\py (1)\proj\lip\data\data\s1\prii8p.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\prii8p.align,PLACE RED IN I EIGHT PLEASE
prii9a,C:\Users\sharm\py (1)\proj\lip\data\data\s1\prii9a.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\prii9a.align,PLACE RED IN I NINE AGAIN
prip1s,C:\Users\sharm\py (1)\proj\lip\data\data\s1\prip1s.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\prip1s.align,PLACE RED IN P ONE SOON
prip2p,C:\Users\sharm\py (1)\proj\lip\data\data\s1\prip2p.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\prip2p.align,PLACE RED IN P TWO PLEASE
prip3a,C:\Users\sharm\py (1)\proj\lip\data\data\s1\prip3a.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\prip3a.align,PLACE RED IN P THREE AGAIN
pripzn,C:\Users\sharm\py (1)\proj\lip\data\data\s1\pripzn.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\pripzn.align,PLACE RED IN P ZERO NOW
priv4n,C:\Users\sharm\py (1)\proj\lip\data\data\s1\priv4n.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\priv4n.align,PLACE RED IN V FOUR NOW
priv5s,C:\Users\sharm\py (1)\proj\lip\data\data\s1\priv5s.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\priv5s.align,PLACE RED IN V FIVE SOON
priv6p,C:\Users\sharm\py (1)\proj\lip\data\data\s1\priv6p.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\priv6p.align,PLACE RED IN V SIX PLEASE
priv7a,C:\Users\sharm\py (1)\proj\lip\data\data\s1\priv7a.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\priv7a.align,PLACE RED IN V SEVEN AGAIN
prwd4n,C:\Users\sharm\py (1)\proj\lip\data\data\s1\prwd4n.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\prwd4n.align,PLACE RED WITH D FOUR NOW
prwd5s,C:\Users\sharm\py (1)\proj\lip\data\data\s1\prwd5s.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\prwd5s.align,PLACE RED WITH D FIVE SOON
prwd6p,C:\Users\sharm\py (1)\proj\lip\data\data\s1\prwd6p.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\prwd6p.align,PLACE RED WITH D SIX PLEASE
prwd7a,C:\Users\sharm\py (1)\proj\lip\data\data\s1\prwd7a.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\prwd7a.align,PLACE RED WITH D SEVEN AGAIN
prwj8n,C:\Users\sharm\py (1)\proj\lip\data\data\s1\prwj8n.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\prwj8n.align,PLACE RED WITH J EIGHT NOW
prwj9s,C:\Users\sharm\py (1)\proj\lip\data\data\s1\prwj9s.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\prwj9s.align,PLACE RED WITH J NINE SOON
